seq_id,site_id,geo_tract,add_num,add_str,zipcode,muni,nhood,prop_name,year_blt,company,park_incl,cost_space,park_add,nrs_tserv,hou_type,rnt_studio,rnt_unit1,rnt_unit2,rnt_unit3,rnt_unit_t,cnd_studio,cnd_unit1,cnd_unit2,cnd_unit3,cnd_unit_t,vac_studio,vac_unit1,vac_unit2,vac_unit3,vac_unit_t,sub_studio,sub_unit1,sub_unit2,sub_unit3,sub_unit_t,cost_apt_s,cost_apt_1,cost_apt_2,cost_apt_3,cost_cnd_s,cost_cnd_1,cost_cnd_2,cost_cnd_3,ov_lot_spc,ov_gar_spc,ov_lot_veh,ov_gar_veh,ov_spc,ov_veh,ov_empt,apt_unit_t,apt_occu_t,util_rate,park_dem,park_sup,supply_tot,x_coord,y_coord,ct_pop_tot,bg_pop_den,bg_emp_den,bg_act_den,walk_score,jobs_30min,mbta_rapid,mbta_crail,bldg_agec,bldg_szec,rental,bldg_affp,bldg_bed1,bldg_bed2,bldg_bed3,avg_bedrms,bldg_bed1p,bldg_bed2p,bldg_bed3p,rent_punit,rent_proom,sfc_vs_gar,park_bike,park_bund,park_cost,cost_v_unt,cost_v_brm,phase
1474,275,25025170300,83,Ward Street,2151,Revere,0,Rumney Flats,2016,Dolben,Yes,$50,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Apartments,30,91,110,0,231,0,0,0,0,0,3,8,6,0,17,0,0,0,0,0,1750,1750,2250,0,0,0,0,0,268,0,227,0,268,227,41,231,214,0.85,1.06,1.25,1.16,42.4251,-71.0064,8806,2.34,3.71,6.05,75,5972,f,f,3,3,1,0,112,102,0,1.48,0.52,0.48,0,1988.1,1346.77,0,f,1,50,0.03,0.04,phase 1 & 2
1475,276,25017341102,86,Maple Street,2148,Malden,0,86 Maple Street,1925,0,No,$75,0,f,Apartments,0,27,14,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,1800,0,0,0,0,0,52,0,30,0,52,30,22,41,41,0.58,0.73,1.27,1.27,42.4289,-71.077,4203,27.9,7.73,35.62,81,44239,t,t,1,2,1,0,27,14,0,1.34,0.66,0.34,0,1668.29,1243.64,0,f,0,75,0.04,0.06,phase 1 & 2
1476,277,25017354600,87,New Street,2138,Cambridge,Alewife,Park 87,2010,Acorn Holdings,No,$185,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,27,27,0,54,0,0,0,0,0,0,1,0,0,1,0,3,3,0,6,0,2750,3000,0,0,0,0,0,14,40,10,30,54,40,14,54,53,0.74,0.75,1.02,1,42.3897,-71.1395,5585,14.93,4.78,19.71,78,66830,t,f,3,2,1,0.11,26,27,0,1.51,0.49,0.51,0,2875,1916.67,2.86,f,0,185,0.06,0.1,phase 1 & 2
1477,278,25025160300,90,Broadway,2150,Chelsea,0,90 Broadway,1920,0,Yes,$0,Parking is provided on a first come; first served basis,f,Apartments,3,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,925,975,0,0,0,0,0,0,12,0,12,0,12,12,0,12,12,1,1,1,1,42.3885,-71.0423,2476,19.33,3.6,22.93,79,125712,f,f,1,1,1,0.25,12,0,0,1,1,0,0,962.5,962.5,0,t,1,0,0,0,phase 1 & 2
1478,279,25025160101,88,Gerrish Avenue,2150,Chelsea,0,88 Gerrish Avenue,2014,0,Yes,0,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Apartments,47,6,0,0,53,0,0,0,0,0,3,2,0,0,5,0,5,0,0,5,1675,1750,0,0,0,0,0,0,38,0,31,0,38,31,7,53,48,0.82,0.65,0.79,0.72,42.3934,-71.028,9286,68.29,2.79,71.08,84,84836,f,t,3,2,1,0.09,48,0,0,1,1,0,0,1683.49,1683.49,0,t,1,0,0,0,phase 1 & 2
1479,280,25017341102,9,Maple Street,2148,Malden,0,9 Maple Street,1979,0,Yes,$50,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Condominiums,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,46,0,38,0,46,38,8,49,49,0.83,0.78,0.94,0.94,42.4294,-71.0745,4203,36.81,3,39.81,86,78913,t,t,2,2,0,0.12,0,49,0,2,0,1,0,0,0,0,f,0,50,0,0,phase 1 & 2
1480,281,25025081200,90,Bickford Street,2130,Boston,Jamaica Plain,Bickford Street Elderly Housing Corporation,2006,Peabody Properties,No,$0,0,f,Apartments,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,56,0,0,56,0,1000,0,0,0,0,0,0,11,0,1,0,11,1,10,56,56,0.09,0.02,0.2,0.2,42.3239,-71.1017,3577,54.25,6.93,61.19,88,246000,t,f,3,2,1,1,56,0,0,1,1,0,0,1000,1000,0,f,0,0,0,0,phase 1 & 2
1481,282,25025010204,900,Beacon Street,2215,Boston,Fenway/Kenmore,Gateway Boston,2017,Gibson Sotheby's International Realty,No,$250,Parking is not included with rent/purchase price-- residents pay for each space requested,f,Apartments,0,32,0,0,32,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3000,0,0,0,0,0,0,0,31,0,12,31,12,19,32,31,0.39,0.39,1,0.97,42.3468,-71.1057,3354,78.94,6.17,85.11,92,416450,t,t,3,2,1,0.03,31,0,0,1,1,0,0,3000,3000,31,f,0,250,0.08,0.08,phase 1 & 2
1482,283,25025160200,92-100,Pearl Street,2150,Chelsea,0,92-100 Pearl Street,2002,0,0,0,0,f,Apartments,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,18,13,5,23,23,0.72,0.57,0.78,0.78,42.3892,-71.0382,4357,66.03,11.97,78,88,228527,f,t,3,1,1,0,10,11,2,1.65,0.43,0.48,0.09,0,0,0,f,0,0,0,0,phase 1 & 2
1483,284,25017356702,924-932,Massachusetts Avenue,2474,Arlington,0,924-932 Massachusetts Avenue,1950,0,Yes,$100,Parking is provided on a first come; first served basis,f,Apartments,0,0,24,0,24,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,1400,0,0,0,0,0,13,0,12,0,13,12,1,24,22,0.92,0.55,0.59,0.54,42.4178,-71.1657,6898,19.95,3.83,23.78,83,26774,f,f,2,1,1,0.08,0,22,0,2,0,1,0,1400,700,0,f,1,100,0.07,0.14,phase 1 & 2
1484,285,25017336200,929,Main Street,2176,Melrose,0,929 Main Street,1985,0,Yes,0,Residents may rent spaces from one another,f,Apartments,0,4,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,15,11,4,10,10,0.73,1.1,1.5,1.5,42.4662,-71.0611,6045,16.42,3.62,20.04,77,17198,f,t,2,1,1,0,4,4,2,1.8,0.4,0.4,0.2,0,0,0,f,1,0,0,0,phase 1 & 2
1485,286,25017342600,97,Ferry Street,2149,Everett,0,97 Ferry Street,1987,0,Yes,$50,0,f,Apartments,0,24,16,0,40,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1000,1200,0,0,0,0,0,36,24,24,21,60,45,15,40,40,0.75,1.13,1.5,1.5,42.4072,-71.0465,5263,57.68,1.6,59.27,87,31715,f,f,2,2,1,0.13,24,16,0,1.4,0.6,0.4,0,1080,771.43,0.67,f,1,50,0.05,0.06,phase 1 & 2
1486,287,25017336402,99,Essex Street,2176,Melrose,0,99 Essex Street,1950,0,Yes,0,0,f,Apartments,0,8,7,0,15,0,0,0,0,0,0,1,1,0,2,0,1,1,0,2,0,1644,2268,0,0,0,0,0,22,0,18,0,22,18,4,15,13,0.82,1.38,1.69,1.47,42.4571,-71.0676,5079,17.36,20.17,37.53,90,19340,f,t,2,1,1,0.13,7,6,0,1.46,0.54,0.46,0,1935.2,1319.45,0,f,1,0,0,0,phase 1 & 2
1487,288,25017374100,99,Needham Street,2461,Newton,0,Avalon at Newton Highlands,2003,Avalon Bay Communities,Yes,0,If a unit request an additional parking space; they must pay for the space separate from the rental price,f,Apartments,9,90,139,59,294,0,0,0,0,0,0,0,0,0,0,0,24,35,15,74,2250,3000,3000,3000,0,0,0,0,126,372,90,213,498,303,195,294,294,0.61,1.03,1.69,1.69,42.3141,-71.2133,4934,7.23,12.94,20.17,64,27604,t,f,3,3,1,0.25,98,138,58,1.86,0.33,0.47,0.2,2977.27,1596.12,2.95,f,1,0,0,0,phase 1 & 2
1488,289,25017336100,990,Main Street,2176,Melrose,0,990 Main Street,1956,0,Yes,$0,There is no option for additional parking,f,Apartments,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,750,900,0,0,0,0,0,0,8,0,6,0,8,6,2,8,8,0.75,0.75,1,1,42.4697,-71.0612,5691,16.19,1.64,17.83,70,15005,f,t,2,1,1,0.13,8,0,0,1,1,0,0,825,825,0,f,1,0,0,0,phase 1 & 2
1489,290,25009210800,15,Central Street,1960,Peabody,,15-17 Central St,,East Coast Property Management,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,,1250,1750,,0,0,0,0,20,0,10,0,20,10,10,12,11,0.5,0.909091,1.66667,1.66667,42.5275,-70.9272,5084,25.3675,11.3262,36.6937,91,8802,f,f,0,1,0,0.666667,5,5,1,1.63636,0.454545,0.454545,0.0909091,0,0,0,f,0,0,0,0,phase 3
1490,291,25009210700,85,Main Street,1960,Peabody,,85 Main Street,,N/A,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1250,,,0,0,0,0,18,0,17,0,18,17,1,18,18,0.944444,0.944444,1,1,42.5241,-70.924,4317,20.3467,11.5492,31.8959,89,8053,f,f,0,1,0,0,8,9,1,1.61111,0.444444,0.5,0.0555556,0,0,0,f,0,0,0,0,phase 3
1491,292,25009204500,190,Bridge Street,1970,Salem,,Bell at Salem Station,,Bell Partners,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,2250,2750,,0,0,0,0,318,0,234,0,318,234,84,266,262,0.735849,0.89313,1.19549,1.19549,42.5252,-70.894,3251,14.2925,23.1067,37.3991,94,18327,f,f,0,3,0,0,137,107,18,1.5458,0.522901,0.408397,0.0687023,0,0,0,f,0,0,0,0,phase 3
1492,293,25009210600,200,Lynn Street,1960,Peabody,,Brown School Residences,,Wingate Companies,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1250,1250,,0,0,0,0,64,0,52,0,64,52,12,61,61,0.8125,0.852459,1.04918,1.04918,42.5038,-70.9512,4657,9.72,1.01079,10.7308,54,3878,f,f,0,2,0,0,28,28,5,1.62295,0.459016,0.459016,0.0819672,0,0,0,f,0,0,0,0,phase 3
1493,294,25009217300,375,Rantoul Street,1915,Beverly,,Burnham Apartments,,The Dolben Company,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,,1750,1750,,0,0,0,0,41,0,31,0,41,31,10,38,36,0.756098,0.861111,1.07895,1.07895,42.5529,-70.8821,4761,13.8081,7.37042,21.1785,94,0,f,f,0,2,0,0.131579,16,17,3,1.63889,0.444444,0.472222,0.0833333,0,0,0,f,0,0,0,0,phase 3
1494,295,25009217500,321,Cabot Street,1915,Beverly,,CSH,,YMCA of the North Shore Housing,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1000,,,,0,0,0,0,29,0,13,0,29,13,16,43,43,0.448276,0.302326,0.674419,0.674419,42.5536,-70.8783,6570,15.3871,1.00759,16.3947,94,0,f,f,0,2,0,0.186047,19,20,4,1.65116,0.44186,0.465116,0.0930233,0,0,0,f,0,0,0,0,phase 3
1495,296,25009217401,130,Cabot Street,1915,Beverly,,Cabot Street Apartments,,Holloran Companies,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1750,2250,2000,0,0,0,0,12,0,12,0,12,12,0,11,11,1,1.09091,1.09091,1.09091,42.5466,-70.88,0,0,0,0,90,0,f,f,0,1,0,0,5,5,1,1.63636,0.454545,0.454545,0.0909091,0,0,0,f,0,0,0,0,phase 3
1496,297,25009211401,121,Conifer Hill Drive,1923,Danvers,,Conifer Hill Commons,,Maloney Properties,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,,1250,1250,1250,0,0,0,0,159,0,97,0,159,97,62,90,87,0.610063,1.11494,1.76667,1.76667,42.587,-70.9628,4186,0,0,0,42,0,f,f,0,2,0,0.0444444,40,40,7,1.62069,0.45977,0.45977,0.0804598,0,0,0,f,0,0,0,0,phase 3
1497,298,25009210302,51,Keyes Drive,1960,Peabody,,Eaves Peabody,,Avalon,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,,1750,2000,,0,0,0,0,458,0,390,0,458,390,68,268,255,0.851528,1.52941,1.70896,1.70896,42.5435,-70.9511,0,0,0,0,61,0,f,f,0,3,0,0,134,104,17,1.54118,0.52549,0.407843,0.0666667,0,0,0,f,0,0,0,0,phase 3
1498,299,25009217402,45,Rantoul Street,1915,Beverly,,Edwards Harbor View Condominiums,,Symes Associates,,,,,Condominiums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,51,0,37,0,51,37,14,28,28,0.72549,1.32143,1.82143,1.82143,42.5437,-70.8846,0,0,0,0,84,0,f,f,0,2,0,0,13,13,2,1.60714,0.464286,0.464286,0.0714286,0,0,0,f,0,0,0,0,phase 3
1499,300,25009217300,201,Elliott Street,1915,Beverly,,Elliott Landing,,Cummings Properties; LLC,,,,,Condominiums,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2750,3000,3000,0,0,0,0,54,90,23,57,144,80,64,73,72,0.555556,1.11111,1.9726,1.9726,42.5565,-70.8864,4761,5.21772,47.5373,52.755,92,14863,f,f,0,2,0,0,33,33,6,1.625,0.458333,0.458333,0.0833333,0,0,1.66667,f,0,0,0,0,phase 3
1500,301,25009217402,79,Rantoul Street,1915,Beverly,,Enterprise Apartments,,The Dolben Company,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,1750,2000,,0,0,0,0,0,43,0,39,43,39,4,45,45,0.906977,0.866667,0.955556,0.955556,42.5445,-70.8846,0,0,0,0,88,0,f,f,0,2,0,0.133333,20,21,4,1.64444,0.444444,0.466667,0.0888889,0,0,43,f,0,0,0,0,phase 3
1501,302,25009217401,131,Rantoul Street,1915,Beverly,,Flats at 131,,The Dolben Company,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,1750,2000,,0,0,0,0,33,36,19,27,69,46,23,72,72,0.666667,0.638889,0.958333,0.958333,42.5463,-70.884,0,0,0,0,92,0,f,f,0,2,0,0.125,33,33,6,1.625,0.458333,0.458333,0.0833333,0,0,1.09091,f,0,0,0,0,phase 3
1502,303,25009217300,9,Mill Street,1915,Beverly,,HPH1&2,,YMCA of the North Shore Housing,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,,1000,1250,1250,0,0,0,0,25,0,22,0,25,22,3,58,58,0.88,0.37931,0.431034,0.431034,42.5577,-70.8831,4761,5.21772,47.5373,52.755,88,17703,f,f,0,2,0,0.241379,26,27,5,1.63793,0.448276,0.465517,0.0862069,0,0,0,f,0,0,0,0,phase 3
1503,304,25009217300,480,Rantoul Street,1915,Beverly,,Link 480,,The Dolben Company,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,1750,1750,2000,,0,0,0,0,103,0,95,0,103,95,8,90,85,0.92233,1.11765,1.14444,1.14444,42.5564,-70.8814,4761,13.8081,7.37042,21.1785,90,18700,f,f,0,2,0,0.122222,39,39,7,1.62353,0.458824,0.458824,0.0823529,0,0,0,f,0,0,0,0,phase 3
1504,305,25009204102,1000,Loring Avenue,1970,Salem,,Loring Towers,,,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,,1000,1250,,0,0,0,0,284,0,205,0,284,205,79,229,229,0.721831,0.895196,1.24017,1.24017,42.4853,-70.9074,4983,8.59424,1.5278,10.122,59,3528,f,f,0,3,0,0.262009,119,94,16,1.55022,0.519651,0.41048,0.069869,0,0,0,f,0,0,0,0,phase 3
1505,306,25009217300,131,McKay Street,1915,Beverly,,McKay,,The Dolben Company,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,,1750,2000,,0,0,0,0,58,0,46,0,58,46,12,32,30,0.793103,1.53333,1.8125,1.8125,42.5642,-70.8931,4761,5.21772,47.5373,52.755,56,14863,f,f,0,2,0,0.125,14,14,2,1.6,0.466667,0.466667,0.0666667,0,0,0,f,0,0,0,0,phase 3
1506,307,25009204702,28,Goodhue Street,1970,Salem,,North River Apartments,,,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,,1750,2250,,0,0,0,0,94,0,62,0,94,62,32,45,44,0.659574,1.40909,2.08889,2.08889,42.5209,-70.9101,5772,13.1266,5.48194,18.6085,81,16352,f,f,0,2,0,0.133333,20,20,4,1.63636,0.454545,0.454545,0.0909091,0,0,0,f,0,0,0,0,phase 3
1507,308,25009210800,98,Central Street,1960,Peabody,,Penelope 120 Apartments,,Ahepa Management,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,,1000,,,0,0,0,0,28,0,23,0,28,23,5,48,47,0.821429,0.489362,0.583333,0.583333,42.5327,-70.9283,5084,22.6584,4.552,27.2104,70,8771,f,f,0,2,0,1,21,22,4,1.6383,0.446809,0.468085,0.0851064,0,0,0,f,0,0,0,0,phase 3
1508,309,25009204701,12,Pope Street,1970,Salem,,Salem Heights,,POAH,,,,,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,,1250,1250,,0,0,0,0,195,25,157,25,220,182,38,283,283,0.827273,0.64311,0.777385,0.777385,42.5163,-70.9076,6180,3.23961,2.11799,5.3576,68,17025,f,f,0,3,0,0.254417,148,116,19,1.54417,0.522968,0.409894,0.0671378,0,0,0.128205,f,0,0,0,0,phase 3
1509,310,25017370101,1060,Belmont St,2472,Watertown,,,,Maloney Properties,Yes,,There is no option for additional parking.,f,Apartments,1,3,14,0,18,0,0,0,0,0,0,1,1,0,2,1,3,14,0,18,,,,,0,0,0,0,22,0,9,0,22,9,0,36,34,0.409091,0.264706,0.611111,0.611111,42.3822,-71.197,7582,0,0,0,74,0,f,f,0,2,1,0.5,8,26,0,1.76471,0.235294,0.764706,0,1562.5,1562.5,0,f,1,0,0,0,phase 4
1510,311,25017370401,24,Arsenal St,2472,Watertown,,,,Harvest Properties,Yes,,There is no option for additional parking.,f,Condos,0,0,0,0,0,0,4,8,2,14,0,0,0,0,0,0,0,0,0,0,,,,,0,0,575000,0,0,18,0,15,18,15,0,14,14,0.833333,1.07143,1.28571,1.28571,42.3654,-71.183,0,0,0,0,93,0,f,f,0,1,0,0,4,8,2,1.85714,0.285714,0.571429,0.142857,575000,287500,18,f,1,0,0,0,phase 4
1511,312,25021400100,86,Dummer Street,2446,Brookline,,,,Peabody Properties; Inc.,No,No cost for parking space,Other; please specify,f,Apartments,0,6,22,4,32,0,0,0,0,0,0,0,3,0,3,0,6,22,4,32,,,,,0,0,0,0,0,38,0,28,38,28,0,64,61,0.736842,0.459016,0.59375,0.59375,42.3498,-71.115,5304,0,0,0,82,0,f,f,0,2,1,0.5,11,42,8,1.95082,0.180328,0.688525,0.131148,1642.86,920,38,f,0,0,0,0,phase 4
1512,313,25017374800,236,Auburn Street,2466,Newton,,,,Newton Housing Authority,Yes,,There is no option for additional parking.,f,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,,,,,0,0,0,0,3,0,2,0,3,2,0,3,3,0.666667,0.666667,1,1,42.3456,-71.2451,4976,11.6908,6.45062,18.1414,80,21193,f,f,0,1,0,1,2,1,0,1.33333,0.666667,0.333333,0,0,0,0,f,1,0,0,0,phase 4
1513,314,25017373400,28,Austin Street,2460,Newton,,,,Nordblom Company,No,$150/month for unassigned garage; $175/month for assigned/premier garage,The resident must pay for each additional space.,f,Apartments,0,22,23,0,45,0,0,0,0,0,0,0,0,0,0,0,11,12,0,23,,,,,0,0,0,0,0,90,0,44,90,44,0,68,68,0.488889,0.647059,1.32353,1.32353,42.3504,-71.2081,3345,11.5563,7.16167,18.718,87,33797,f,f,0,2,1,0.338235,33,35,0,1.51471,0.485294,0.514706,0,3000,1985.29,90,f,0,150,0.05,0.0755556,phase 4
1514,315,25017373902,160,Boylston Street,2467,Newton,,,,AvalonBay Communities,No,125,The resident must pay for each additional space.,f,Apartments,5,36,113,50,204,0,0,0,0,0,0,1,2,0,3,1,8,25,9,43,,,,,0,0,0,0,15,372,13,223,387,236,0,204,201,0.609819,1.17413,1.89706,1.89706,42.3199,-71.1736,0,0,0,0,64,0,f,f,0,3,1,0.210784,41,111,49,2.0398,0.20398,0.552239,0.243781,2981.62,1458.63,24.8,t,0,125,0.0419236,0.0856967,phase 4
1515,316,25017374100,99,Needham Street,2461,Newton,,,,AvalonBay Communities,Yes,,The resident must pay for each additional space.,f,Apartments,9,90,139,59,297,0,0,0,0,0,0,2,5,0,7,0,24,35,15,74,,,,,0,0,0,0,111,348,65,260,459,325,0,297,290,0.708061,1.12069,1.54545,1.54545,42.3141,-71.2133,4934,7.22917,12.9438,20.173,76,28719,f,f,0,3,1,0.249158,96,136,58,1.86897,0.331034,0.468966,0.2,2784.51,1492.78,3.13514,t,1,0,0,0,phase 4
1516,317,25017365202,528,Boston Post Road,1776,Sudbury,,,,Avalon Bay Communities,Yes,N/A,The resident must pay for each additional space.,f,Apartments,0,94,75,17,186,0,0,0,0,0,0,3,4,0,7,0,31,25,7,63,,,,,0,0,0,0,185,250,82,200,435,282,0,249,242,0.648276,1.16529,1.74699,1.74699,42.3611,-71.4299,4770,0.905266,0.960556,1.86582,52,3442,f,f,0,3,1,0.253012,122,98,22,1.58678,0.504132,0.404959,0.0909091,3000,1891.53,1.35135,f,1,0,0,0,phase 4
1517,318,25017370104,100,Woodview Way,2472,Watertown,,,,Bell Partners Inc.,Yes,N/A,There is no option for additional parking.,f,Apartments,0,73,65,1,139,0,0,0,0,0,0,1,4,1,6,0,8,8,0,16,,,,,0,0,0,0,218,0,197,0,218,197,0,155,149,0.90367,1.32215,1.40645,1.40645,42.3701,-71.2102,0,0,0,0,61,0,f,f,0,3,1,0.103226,78,70,1,1.48322,0.52349,0.469799,0.00671141,2489.21,1679.61,0,f,1,0,0,0,phase 4
1518,319,25017370302,1,Arsenal Yards,2472,Watertown,,,,Bozzuto,No,$150 for assigned parking space and $100 for unassigned,The resident must pay for each additional space.;Parking is not included with rent/purchase price; residents pay for each space requested.,t,Apartments,55,139,60,3,257,0,0,0,0,0,6,32,12,3,53,10,24,10,1,45,,,,,0,0,0,0,0,380,0,269,380,269,0,302,249,0.707895,1.08032,1.25828,1.25828,42.3616,-71.159,0,0,0,0,76,0,f,f,0,3,1,0.149007,188,58,3,1.25703,0.75502,0.232932,0.0120482,3000,2387,380,f,0,100,0.0333333,0.0418936,phase 4
1519,320,25017370401,341,Mt Auburn St,2472,Watertown,,,,HallKeen Assisted Living Corporation,No,No cost--as assisted living; few residents ever need to park and we have more than enough.,Other; please specify,t,Apartments,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,,,,,0,0,0,0,31,0,9,0,31,9,0,62,62,0.290323,0.145161,0.5,0.5,42.3687,-71.1695,0,0,0,0,69,0,f,f,0,2,1,0.677419,62,0,0,1,1,0,0,1250,1250,0,f,0,0,0,0,phase 4
1520,321,25017361200,70,Beharrell Street,1742,Concord,,,,Winn Residential,Yes,,The resident must pay for each additional space.,f,Apartments,4,31,31,0,66,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8,,,,,0,0,0,0,200,86,15,68,286,83,0,74,74,0.29021,1.12162,3.86486,3.86486,42.4585,-71.395,7556,0,0,0,69,0,f,f,0,2,1,0.108108,39,35,0,1.47297,0.527027,0.472973,0,2837.12,1930.41,0.43,f,1,0,0,0,phase 4
1521,322,25021403501,300,2nd Avenue,2494,Needham,,,,UDR,No,$40/$100/$150/$215 - Tiered Parking,Parking is not included with rent/purchase price; residents pay for each space requested.,f,Apartments,0,189,73,0,262,0,0,0,0,0,0,2,5,0,7,0,63,25,0,88,,,,,0,0,0,0,137,0,118,0,137,118,0,350,343,0.861314,0.344023,0.391429,0.391429,42.3026,-71.2128,0,0,0,0,44,0,f,f,0,3,1,0.251429,247,96,0,1.27988,0.720117,0.279883,0,1750,1368.66,0,f,0,40,0.0228571,0.0292257,phase 4
1522,323,25017370103,120,Pleasant St,2472,Watertown,,,,Aircommunities/AIMCO,No,Uncovered parking is 55$ monthly and covered parking is 105$ per month.,The resident must pay for each additional space.;Parking is not included with rent/purchase price; residents pay for each space requested.,f,Apartments,10,25,9,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,,,,,0,0,0,0,15,44,15,26,59,41,0,46,46,0.694915,0.891304,1.28261,1.28261,42.366,-71.1915,0,0,0,0,86,0,f,f,0,2,1,0.0434783,37,9,0,1.19565,0.804348,0.195652,0,2943.18,2443.4,2.93333,t,0,55,0.0186873,0.0225097,phase 4
1523,324,25017365201,187,Boston Post Road,1776,Sudbury,,,,Barkan Management Co,Yes,,Other; please specify,f,Apartments,0,117,3,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,80,46,57,39,126,96,0,120,120,0.761905,0.8,1.05,1.05,42.3613,-71.3989,5950,1.50459,1.11638,2.62097,33,0,f,f,0,3,1,0,117,3,0,1.025,0.975,0.025,0,1262.5,1231.71,0.575,f,1,0,0,0,phase 4
1524,325,25017370401,160,Arsenal St,2472,Watertown,,,,Greystar,No,$85 for uncovered garage; $110 for covered garage; and $135 for heated garage,Parking is not included with rent/purchase price; residents pay for each space requested.,t,Apartments,62,118,62,4,246,0,0,0,0,0,0,5,1,0,6,8,16,10,1,35,,,,,0,0,0,0,4,356,1,283,360,284,0,281,275,0.788889,1.03273,1.28114,1.28114,42.3647,-71.1754,0,0,0,0,87,0,f,f,0,3,1,0.124555,202,69,4,1.28,0.734545,0.250909,0.0145455,2807.85,2235.2,89,f,0,85,0.0302723,0.038028,phase 4
1525,326,25017370401,202,Arsenal St,2472,Watertown,,,,Gables Residential,No,$100 per vehicle garage parking.,Parking is not included with rent/purchase price; residents pay for each space requested.,t,Apartments,0,179,82,5,266,0,0,0,0,0,0,7,6,0,13,0,20,9,1,30,,,,,0,0,0,0,16,503,3,391,519,394,0,296,283,0.759152,1.39223,1.75338,1.75338,42.3646,-71.174,0,0,0,0,84,0,f,f,0,3,1,0.101351,191,87,5,1.34276,0.674912,0.30742,0.0176678,2828.54,2152.33,31.4375,t,0,100,0.0353539,0.0464612,phase 4
1526,327,25017374500,12-24,Curve Street,2465,Newton,,,,Newton Community Development Foundation; Inc.,Yes,,The resident must pay for each additional space.,f,Apartments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,7,,,,,0,0,0,0,12,0,4,0,12,4,0,7,7,0.333333,0.571429,1.71429,1.71429,42.3464,-71.2352,4584,7.81325,3.20848,11.0217,62,55378,f,f,0,1,0,1,3,3,1,1.71429,0.428571,0.428571,0.142857,0,0,0,f,1,0,0,0,phase 4
